,table,field,field_after_change,is_closed
4631,pay_PayrollCalculationDetails,DetailExtendedID,Detail Extended ID,1
4632,pay_PayrollCalculationDetails,Backpay,Backpay,0
4633,pay_PayrollCalculationDetails,ExtendedAmount1,Extended Amount,0
4634,pay_PayrollCalculationDetails,DetailExtendedGuid,Detail Extended Guid,0
4635,pay_PayrollCalculationBackpayDetailsPeriodic,OriginalAmount,Original Amount,0
4636,pay_PayrollCalculationBackpayDetailsPeriodic,RecalculatedAmount,Recalculated Amount,0
4637,pay_PayrollCalculationBackpayDetailsPeriodic,BackpayedPayrollCalculationID,Backpayed Payroll Calculation ID,1
4638,pay_PayrollCalculationBackpayDetailsPeriodic,IneffectiveOnInsurance,Ineffective On Insurance,0
4639,pay_PayrollCalculationBackpayDetailsPeriodic,IneffectiveOnTax,Ineffective On Tax,0
4640,pay_InsuranceTypeFactors,OrdinationType,Ordination Type,0
4641,pay_InsuranceTypeFactors,ExcludeFromTaxEffectiveAmountFactor,Exclude From Tax Effective Amount Factor,0
4642,pay_PersonnelDetailExtra,ExtraGridField,Extra Grid Field,0
4643,pay_InsuranceTypes,EffectiveOnMidPeriodCalculations,Effective On Mid Period Calculations,0
4644,pay_InsuranceTypes,DontBackpayNegativeAmounts,Dont Backpay Negative Amounts,0
4645,pay_InsuranceTypes,PrsInsuranceTypeId,Prs Insurance Type Id,0
4646,pay_InsuranceTypes,TotalPercent,Total Percent,0
4647,pay_InsuranceTypes,SummarizeInsuranceAmountAndBackPayInSalarySlip,Summarize Insurance Amount And Back Pay In Salary Slip,0
4648,pay_PersonnelDetailExtraGrid1,RecordId,Record Id,0
4649,pay_PersonnelDetailExtraGrid1,TakAsli,Tak Asli,0
4650,pay_PersonnelDetailExtraGrid1,TakTahtTakafol,Tak Taht Takafol,0
4651,pay_PersonnelDetailExtraGrid1,TakGHTakafol,Tak Takafol,0
4652,pay_PersonnelDetailExtraGrid1,ModiriyatKHarej,Modiriyat Harej,0
4653,pay_PersonnelDetailExtraGrid1,HaghModiriyatKHarej,Hagh Modiriyat Harej,0
4654,pay_PersonnelDetailExtraGrid1,HaghModiriyatKharej1,Hagh Modiriyat Kharej,0
4655,pay_PersonnelDetailExtraGrid1,ModiriatKharejHokm,Modiriat Kharej Hokm,0
4656,pay_PersonnelDetailExtraGrid1,HazinehTelephone,Hazineh Telephone,1
4657,pay_PersonnelDetailExtraGrid1,AdameMohasebeMazaya,Adame Mohasebe Mazaya,0
4658,pay_PersonnelDetailExtraGrid1,AdameMohasebeEzafeKar,Adame Mohasebe Ezafe Kar,0
4659,pay_DiskFiles,DiskFile,Disk File,0
4660,pay_ExceptionManagement,PayrollItemParameterName,Payroll Item Parameter Name,0
4661,pay_ExceptionManagement,ResultValue,Result Value,0
4662,pay_Loans980410,LoanTypeID,Loan Type ID,1
4663,pay_Loans980410,RoundingInstallment,Rounding Installment,0
4664,pay_Loans980410,InstallmentInterval,Installment Interval,0
4665,pay_Loans980410,FirstInstallmentAmount,First Installment Amount,0
4666,pay_Loans980410,CommissionPercent,Commission Percent,0
4667,pay_Loans980410,CommissionAmount,Commission Amount,0
4668,pay_Loans980410,CommissionPaymentType,Commission Payment Type,0
4669,pay_Loans980410,CommissionPaymentInstallmentNo,Commission Payment Installment No,0
4670,pay_Loans980410,RoundingMode,Rounding Mode,0
4671,pay_Loans980410,RoundingAmount,Rounding Amount,0
4672,pay_Loans980410,OldPaymentAmount,Old Payment Amount,0
4673,pay_Loans980410,LiquidationReason,Liquidation Reason,0
4674,pay_Loans980410,LiquidatedAmount,Liquidated Amount,0
4675,pay_Loans980410,LiquidationDate,Liquidation Date,0
4676,pay_ExternalPaymentTypes,BankSupervisionNo,Bank Supervision No,0
4677,pay_ExternalPaymentTypes,BankBranchNo,Bank Branch No,0
4678,pay_ExternalPaymentTypes,OperationCode,Operation Code,0
4679,pay_ExternalPaymentTypes,ReferenceItemGuid,Reference Item Guid,0
4680,pay_ExternalPaymentTypes,HideRemainingAmountInThePrintableSalarySlip,Hide Remaining Amount In The Printable Salary Slip,0
4681,pay_LoanInstallments980410,LoanID,Loan ID,1
4682,pay_LoanInstallments980410,RemainingAmountAfter,Remaining Amount After,0
4683,pay_LoanInstallments980410,TotalPaidAmountAfter,Total Paid Amount After,0
4684,pay_LoanInstallments980410,PayrollCalculationCommandID,Payroll Calculation Command ID,1
4685,pay_ItemMatrixValues,ItemMatrixID,Item Matrix ID,1
4686,pay_FirstMonthDueEffectiveDates,WorkingPeriodId,Working Period Id,0
4687,pay_FirstMonthDueEffectiveDateDecreeItems,FirstMonthDueEffectiveDateID,First Month Due Effective Date ID,1
4688,pay_FinancialVoucherArticleRepository,CostCenterEntityGuid,Cost Center Entity Guid,0
4689,pay_FinancialVoucherArticleRepository,PersonnelEntityGuid,Personnel Entity Guid,0
4690,pay_FinancialVoucherArticleRepository,ArticleDescription,Article Description,0
4691,pay_FinancialVoucherArticleRepository,CostCenterCode,Cost Center Code,0
4692,pay_FinancialVoucherArticleRepository,PersonEntityGuid,Person Entity Guid,0
4693,pay_FinancialVoucherArticleRepository,PersonCode,Person Code,0
4694,pay_PersonnelActivityDetails,PersonnelActivityId,Personnel Activity Id,0
4695,pay_PersonnelActivityDetails,ActivityTitle,Activity Title,0
4696,pay_ItemTableValues,ItemTableID,Item Table ID,1
4697,pay_ItemPostProcesses,Expression,Expression,0
4698,pay_ItemPostProcessDetails,ItemPostProcessID,Item Post Process ID,1
4699,pay_ItemPostProcessDetails,FactorExpression,Factor Expression,0
4700,pay_ItemPostProcessDetails,PostProcess,Post Process,0
4701,pay_AnnualRightPaymentCommands,Approve,Approve,0
4702,pay_ItemGroupDetailDates,ItemGroupDetailID,Item Group Detail ID,1
4703,pay_ItemGroupDetailDates,ItemGroupDateID,Item Group Date ID,1
4704,pay_LeaveBuyTypes,IsLeaveRedemption,Is Leave Redemption,0
4705,pay_AnnualRightPaymentCommandItems,AnnualRightPaymentCommandID,Annual Right Payment Command ID,1
4706,pay_PostProcessItemGroupDetails,PostProcessItemID,Post Process Item ID,1
4707,pay_Loans,LiquidationType,Liquidation Type,0
4708,pay_BudgetParameterGroupDetails,BudgetParameterGroupID,Budget Parameter Group ID,1
4709,pay_BudgetParameterGroupDetails,FactorValue,Factor Value,0
4710,pay_FilterBoxSettings,FilterBoxUsecase,Filter Box Usecase,0
4711,pay_FilterBoxSettings,FilterBoxElement,Filter Box Element,0
4712,pay_FilterBoxSettings,IsEnable,Is Enable,0
4713,pay_LoanSuspendInstallments,LoanSuspendID,Loan Suspend ID,1
4714,pay_HybridItemCategories,StandardGroup,Standard Group,0
4715,pay_HybridItemCategoryCriteria,HybridItemCategoryID,Hybrid Item Category ID,1
4716,pay_LoanSuspends,StartWorkingPeriodID,Start Working Period ID,1
4717,pay_LoanSuspends,EndWorkingPeriodID,End Working Period ID,1
4718,pay_LoanSuspends,SuspendType,Suspend Type,0
4719,pay_LoanSuspends,SubmitDate,Submit Date,0
4720,pay_LoanSuspends,StartOfPaymentWorkingPeriodId,Start Of Payment Working Period Id,0
4721,pay_LoanSuspends,Cancelable,Cancelable,0
4722,pay_RelatedItemGroups,ChildItemGroupID,Child Item Group ID,1
4723,pay_HybridItems,InSalarySlip,In Salary Slip,0
4724,pay_LoanTypes,LimitLoan,Limit Loan,0
4725,pay_LoanTypes,ExcludeFromTaxEffectiveAmount,Exclude From Tax Effective Amount,0
4726,pay_LoanTypes,LoanBankSupervisionNo,Loan Bank Supervision No,0
4727,pay_LoanTypes,LoanBankBranchNo,Loan Bank Branch No,0
4728,pay_LoanTypes,LoanAccountNo,Loan Account No,0
4729,pay_LoanTypes,LoanFileName,Loan File Name,0
4730,pay_LoanTypes,LoanOperationCode,Loan Operation Code,0
4731,pay_LoanTypes,MaximumInstanceCount,Maximum Instance Count,0
4732,pay_MidPeriodCalculationFactors,CalculationCommandID,Calculation Command ID,1
4733,pay_MidPeriodTemplateItems,HasTaxType,Has Tax Type,0
4734,pay_MidPeriodTemplateItems,HasInsuranceType,Has Insurance Type,0
4735,pay_MidPeriodTemplateItems,HasRetirementType,Has Retirement Type,0
4736,pay_MidPeriodTemplateItems,HasFirstMonthDue,Has First Month Due,0
4737,pay_HybridItemDetails,IsHybridItem,Is Hybrid Item,0
4738,pay_MidPeriodTemplates,NecessityAllocationMidPeriodInfo,Necessity Allocation Mid Period Info,0
4739,pay_MidPeriodTemplates,ExcludeFromTotalSalarySlip,Exclude From Total Salary Slip,0
4740,pay_MidPeriodTemplates,PreventTaxCalculateInCauseLackOfTaxEfecctiveAmount,Prevent Tax Calculate In Cause Lack Of Tax Efecctive Amount,0
4741,pay_MidPeriodTemplates,DirectTaxDeduction,Direct Tax Deduction,0
4742,pay_MidPeriodTemplates,CalculateLeaveRedemption,Calculate Leave Redemption,0
4743,pay_PayrollCalculationInfo_Before,LatestEmploymentStatusID,Latest Employment Status ID,1
4744,pay_PayrollCalculationInfo_Before,LatestWorkPlaceID,Latest Work Place ID,1
4745,pay_PayrollCalculationInfo_Before,LatestWorkShopGuid,Latest Work Shop Guid,0
4746,pay_PayrollCalculationInfo_Before,LatestWorkSectionID,Latest Work Section ID,1
4747,pay_PayrollCalculationInfo_Before,LatestOfficialWorkSectionStructureGuid,Latest Official Work Section Structure Guid,0
4748,pay_PayrollCalculationInfo_Before,LatestStaffID,Latest Staff ID,1
4749,pay_PayrollCalculationInfo_Before,LatestActivePersonnel,Latest Active Personnel,0
4750,pay_PayrollCalculationInfo_Before,LatestDeletedPersonnel,Latest Deleted Personnel,0
4751,pay_PayrollCalculationInfo_Before,LatestEmployedPersonnel,Latest Employed Personnel,0
4752,pay_PayrollCalculationInfo_Before,LatestApprovedCalculationID,Latest Approved Calculation ID,1
4753,pay_PayrollCalculationInfo_Before,CurrentCalculationInsuranceEffectiveAmount,Current Calculation Insurance Effective Amount,0
4754,pay_PayrollCalculationInfo_Before,CurrentCalculationInsuranceContinuousEffectiveAmount,Current Calculation Insurance Continuous Effective Amount,0
4755,pay_PayrollCalculationInfo_Before,CurrentCalculationInsuranceNonContinuousEffectiveAmount,Current Calculation Insurance Non Continuous Effective Amount,0
4756,pay_PayrollCalculationInfo_Before,CurrentCalculationRetirementEffectiveAmount,Current Calculation Retirement Effective Amount,0
4757,pay_PayrollCalculationInfo_Before,CurrentCalculationRetirementContinuousEffectiveAmount,Current Calculation Retirement Continuous Effective Amount,0
4758,pay_PayrollCalculationInfo_Before,CurrentCalculationRetirementNonContinuousEffectiveAmount,Current Calculation Retirement Non Continuous Effective Amount,0
4759,pay_PayrollCalculationInfo_Before,CurrentCalculationTaxEffectiveAmount,Current Calculation Tax Effective Amount,0
4760,pay_PayrollCalculationInfo_Before,CurrentCalculationTaxContinuousEffectiveAmount,Current Calculation Tax Continuous Effective Amount,0
4761,pay_PayrollCalculationInfo_Before,CurrentCalculationTaxNonContinuousEffectiveAmount,Current Calculation Tax Non Continuous Effective Amount,0
4762,pay_PayrollCalculationInfo_Before,CurrentCalculationBackpayedRetirementEffectiveAmount,Current Calculation Backpayed Retirement Effective Amount,0
4763,pay_PayrollCalculationInfo_Before,CurrentCalculationBackpayedRetirementNonContinuousEffectiveAmount,Current Calculation Backpayed Retirement Non Continuous Effective Amount,0
4764,pay_PayrollCalculationInfo_Before,CurrentCalculationBackpayedRetirementContinuousEffectiveAmount,Current Calculation Backpayed Retirement Continuous Effective Amount,0
4765,pay_PayrollCalculationInfo_Before,CurrentCalculationBackpayedTaxEffectiveAmount,Current Calculation Backpayed Tax Effective Amount,0
4766,pay_PayrollCalculationInfo_Before,CurrentCalculationBackpayedTaxContinuousEffectiveAmount,Current Calculation Backpayed Tax Continuous Effective Amount,0
4767,pay_PayrollCalculationInfo_Before,CurrentCalculationBackpayedTaxNonContinuousEffectiveAmount,Current Calculation Backpayed Tax Non Continuous Effective Amount,0
4768,pay_PayrollCalculationInfo_Before,CurrentCalculationFirstMonthDueAmount,Current Calculation First Month Due Amount,0
4769,pay_PayrollCalculationInfo_Before,LoansAmount,Loans Amount,0
4770,pay_PayrollCalculationInfo_Before,EmployeeSavingsAmount,Employee Savings Amount,0
4771,pay_PayrollCalculationInfo_Before,EmployerSavingsAmount,Employer Savings Amount,0
4772,pay_PayrollCalculationInfo_Before,InfrequentPaymentsIncAmount,Infrequent Payments Inc Amount,0
4773,pay_PayrollCalculationInfo_Before,InfrequentPaymentsDecAmount,Infrequent Payments Dec Amount,0
4774,pay_PayrollCalculationInfo_Before,BackpayedLoansAmount,Backpayed Loans Amount,0
4775,pay_PayrollCalculationInfo_Before,BackpayedEmployeeSavingsAmount,Backpayed Employee Savings Amount,0
4776,pay_PayrollCalculationInfo_Before,BackpayedEmployerSavingsAmount,Backpayed Employer Savings Amount,0
4777,pay_PayrollCalculationInfo_Before,BackpayedInfrequentPaymentsIncAmount,Backpayed Infrequent Payments Inc Amount,0
4778,pay_PayrollCalculationInfo_Before,BackpayedInfrequentPaymentsDecAmount,Backpayed Infrequent Payments Dec Amount,0
4779,pay_PayrollCalculationInfo_Before,BackpayedTaxExculdedAmount,Backpayed Tax Exculded Amount,0
4780,pay_PayrollCalculationInfo_Before,PureCalculationSummary,Pure Calculation Summary,0
4781,pay_PayrollCalculationInfo_Before,BackpayedCalculationSummary,Backpayed Calculation Summary,0
4782,pay_PayrollCalculationInfo_Before,PureGrossCalculationSummary,Pure Gross Calculation Summary,0
4783,pay_PayrollCalculationInfo_Before,BackpayedGrossCalculationSummary,Backpayed Gross Calculation Summary,0
4784,pay_PayrollCalculationInfo_Before,TotalContinuousAmount,Total Continuous Amount,0
4785,pay_PayrollCalculationInfo_Before,TotalNonContinuousAmount,Total Non Continuous Amount,0
4786,pay_PayrollCalculationInfo_Before,BackpayedTotalContinuousAmount,Backpayed Total Continuous Amount,0
4787,pay_PayrollCalculationInfo_Before,BackpayedTotalNonContinuousAmount,Backpayed Total Non Continuous Amount,0
4788,pay_PayrollCalculationInfo_Before,TotalNonEffectiveContinuousAmount,Total Non Effective Continuous Amount,0
4789,pay_PayrollCalculationInfo_Before,TotalNonEffectiveNonContinuousAmount,Total Non Effective Non Continuous Amount,0
4790,pay_PayrollCalculationInfo_Before,BackpayedNonEffectiveContinuousAmount,Backpayed Non Effective Continuous Amount,0
4791,pay_PayrollCalculationInfo_Before,BackpayedNonEffectiveNonContinuousAmount,Backpayed Non Effective Non Continuous Amount,0
4792,pay_PayrollCalculationInfo_Before,CurrentCalculationArticle84TaxExcludedAmount,Current Calculation Article Tax Excluded Amount,0
4793,pay_PayrollCalculationInfo_Before,CurrentCalculationBackpayedArticle84TaxExcludedAmount,Current Calculation Backpayed Article Tax Excluded Amount,0
4794,pay_PayrollCalculationInfo_Before,LastRoundingAmount,Last Rounding Amount,0
4795,pay_PayrollCalculationInfo_Before,CurrentRoundingAmount,Current Rounding Amount,0
4796,pay_PayrollCalculationInfo_Before,Tax,Tax,0
4797,pay_PayrollCalculationInfo_Before,TaxContinuous,Tax Continuous,0
4798,pay_PayrollCalculationInfo_Before,TaxNonContinuous,Tax Non Continuous,0
4799,pay_PayrollCalculationInfo_Before,TaxHandsel,Tax Handsel,0
4800,pay_PayrollCalculationInfo_Before,TaxBackpay,Tax Backpay,0
4801,pay_PayrollCalculationInfo_Before,TaxContinuousBackpay,Tax Continuous Backpay,0
4802,pay_PayrollCalculationInfo_Before,TaxNonContinuousBackpay,Tax Non Continuous Backpay,0
4803,pay_PayrollCalculationInfo_Before,TaxHandselBackpay,Tax Handsel Backpay,0
4804,pay_PayrollCalculationInfo_Before,LatestOfficialPostStructureGuid,Latest Official Post Structure Guid,0
4805,pay_CalculationCommandQueue,CommandID,Command ID,1
4806,pay_CalculationCommandQueue,Recalculate,Recalculate,0
4807,pay_CalculationCommandQueue,RecalculateCommandId,Recalculate Command Id,0
4808,pay_CalculationCommandQueue,CalculateMissions,Calculate Missions,0
4809,pay_CalculationCommandQueue,CalculateNewItems,Calculate New Items,0
4810,pay_CalculationCommandQueue,IsWithoutTax,Is Without Tax,0
4811,pay_CalculationCommandQueue,FactorsInfo,Factors Info,0
4812,pay_CalculationCommandQueue,ResultFileName,Result File Name,0
4813,pay_CalculationCommandQueue,UseIntelligentBackpay,Use Intelligent Backpay,0
4814,pay_CalculationCommandQueue,RecalculateOnlyFailPersonnel,Recalculate Only Fail Personnel,0
4815,pay_CalculationCommandQueue,BackpayItemSequenceIds,Backpay Item Sequence Ids,0
4816,pay_CalculationCommandQueue,AccessedOperationUnitIds,Accessed Operation Unit Ids,0
4817,pay_PaymentCommandCalculationCommands,PaymentCommandID,Payment Command ID,1
4818,pay_PayrollCalculations_DeletedFields,WorkingPeriodBackpayedRetirementEffectiveAmount,Working Period Backpayed Retirement Effective Amount,0
4819,pay_PayrollCalculations_DeletedFields,WorkingPeriodBackpayedRetirementContinuousEffectiveAmount,Working Period Backpayed Retirement Continuous Effective Amount,0
4820,pay_PayrollCalculations_DeletedFields,WorkingPeriodBackpayedRetirementNonContinuousEffectiveAmount,Working Period Backpayed Retirement Non Continuous Effective Amount,0
4821,pay_PayrollCalculations_DeletedFields,CurrentCalculationTaxAmount,Current Calculation Tax Amount,0
4822,pay_PayrollCalculations_DeletedFields,CurrentCalculationTaxContinuousAmount,Current Calculation Tax Continuous Amount,0
4823,pay_PayrollCalculations_DeletedFields,CurrentCalculationTaxNonContinuousAmount,Current Calculation Tax Non Continuous Amount,0
4824,pay_PayrollCalculations_DeletedFields,WorkingPeriodTaxExcludedItemsAmount,Working Period Tax Excluded Items Amount,0
4825,pay_PayrollCalculations_DeletedFields,WorkingPeriodTaxNonContinuousExcludedItemsAmount,Working Period Tax Non Continuous Excluded Items Amount,0
4826,pay_PayrollCalculations_DeletedFields,WorkingPeriodTaxContinuousExcludedItemsAmount,Working Period Tax Continuous Excluded Items Amount,0
4827,pay_PayrollCalculations_DeletedFields,CurrentCalculationTaxContinuousExcludedItemsAmount,Current Calculation Tax Continuous Excluded Items Amount,0
4828,pay_PayrollCalculations_DeletedFields,CurrentCalculationTaxNonContinuousExcludedItemsAmount,Current Calculation Tax Non Continuous Excluded Items Amount,0
4829,pay_PayrollCalculations_DeletedFields,WorkingPeriodFirstMonthDueEffectiveAmount,Working Period First Month Due Effective Amount,0
4830,pay_PayrollCalculations_DeletedFields,WorkingPeriodFirstMonthDueContinuousEffectiveAmount,Working Period First Month Due Continuous Effective Amount,0
4831,pay_PayrollCalculations_DeletedFields,WorkingPeriodFirstMonthDueNonContinuousEffectiveAmount,Working Period First Month Due Non Continuous Effective Amount,0
4832,pay_PayrollCalculations_DeletedFields,WorkingPeriodBackpayedFirstMonthDueEffectiveAmount,Working Period Backpayed First Month Due Effective Amount,0
4833,pay_PayrollCalculations_DeletedFields,WorkingPeriodBackpayedFirstMonthDueContinuousEffectiveAmount,Working Period Backpayed First Month Due Continuous Effective Amount,0
4834,pay_PayrollCalculations_DeletedFields,WorkingPeriodBackpayedFirstMonthDueNonContinuousEffectiveAmount,Working Period Backpayed First Month Due Non Continuous Effective Amount,0
4835,pay_PayrollCalculations_DeletedFields,WorkingPeriodFirstMonthDueAmount,Working Period First Month Due Amount,0
4836,pay_PayrollCalculations_DeletedFields,WorkingPeriodFirstMonthDueContinuousAmount,Working Period First Month Due Continuous Amount,0
4837,pay_PayrollCalculations_DeletedFields,WorkingPeriodFirstMonthDueNonContinuousAmount,Working Period First Month Due Non Continuous Amount,0
4838,pay_PayrollCalculations_DeletedFields,CurrentCalculationFirstMonthDueContinuousEffectiveAmount,Current Calculation First Month Due Continuous Effective Amount,0
4839,pay_PayrollCalculations_DeletedFields,CurrentCalculationFirstMonthDueNonContinuousEffectiveAmount,Current Calculation First Month Due Non Continuous Effective Amount,0
4840,pay_PayrollCalculations_DeletedFields,CurrentCalculationBackpayedFirstMonthDueEffectiveAmount,Current Calculation Backpayed First Month Due Effective Amount,0
4841,pay_PayrollCalculations_DeletedFields,CurrentCalculationBackpayedFirstMonthDueContinuousEffectiveAmount,Current Calculation Backpayed First Month Due Continuous Effective Amount,0
4842,pay_PayrollCalculations_DeletedFields,CurrentCalculationBackpayedFirstMonthDueNonContinuousEffectiveAmount,Current Calculation Backpayed First Month Due Non Continuous Effective Amount,0
